student_id,gender,age,parental_education,family_income,internet_access,study_environment,study_hours_per_day,attendance_rate,sleep_hours,social_media_hours,assignment_completion_rate,participation_score,online_courses_completed,tutoring,math_score,reading_score,writing_score,science_score,final_exam_score,previous_gpa,pass_fail
S05909,Male,17,High School,Medium,No,Moderate,5.01,78.4,7.81,1.3,80.6,63.3,3,No,61.4,56.7,53.4,53.5,55.8,2.26,Pass
S05910,Male,16,High School,Low,Yes,Noisy,2.72,90.5,7.73,3.8,77.5,84.9,2,No,52,47.1,61.5,46.5,54.4,2.39,Pass
S05911,Male,17,Master,Medium,Yes,Moderate,1.49,88.6,5.5,2.1,63.9,53.9,1,No,32.6,22.3,22.6,24.7,23,0.92,Fail
S05912,Female,18,Master,Low,Yes,Quiet,2.11,87.2,6.82,1.7,60.6,69.1,0,No,41.6,36.8,31.2,40.9,37.3,1.82,Fail
S05913,Male,16,Master,Low,Yes,Noisy,3.58,91.6,7.58,2.4,100,51.9,1,No,64.4,50.5,58.3,62.8,59.7,2.27,Pass
S05914,Male,17,High School,Medium,Yes,Quiet,2.87,97.5,6.71,3.2,88.8,41.4,0,No,54.4,49.5,57.1,49.8,54.8,2.09,Pass
S05915,Female,18,Master,High,Yes,Quiet,1.11,75.1,6.87,4.8,100,66.1,1,Yes,39.3,42.9,39.9,44.3,40.4,1.71,Fail
S05916,Male,17,Bachelor,High,Yes,Quiet,2.4,100,7.22,3,86,52,3,Yes,49.5,58.6,44.5,63.3,52.9,1.85,Pass
S05917,Male,16,High School,Medium,Yes,Quiet,4.57,88.9,6.62,5.4,90,69.1,1,No,51.5,50.9,55.5,39.4,50.1,2.1,Pass
S05918,Female,17,Bachelor,Medium,Yes,Moderate,3.35,80,7.36,3.6,66.4,76.3,4,Yes,18.7,31.4,15.1,17.6,24.2,0.6,Fail
S05919,Male,16,Master,High,Yes,Quiet,3.06,100,7.04,2.1,100,48.2,1,No,42.5,41,43.2,43.4,42.4,1.62,Fail
S05920,Male,16,Master,Medium,Yes,Quiet,2.53,80.8,6.8,3.8,52.3,82.5,1,Yes,32.2,33.5,35.5,27.8,32.8,1.49,Fail
S05921,Male,17,Master,Medium,Yes,Moderate,2.45,72.9,6.03,3.5,89.7,51.9,2,No,46.2,53.4,43.5,37.1,42.7,1.74,Fail
S05922,Male,18,Master,High,Yes,Moderate,3.65,79.9,7.41,4.2,81.7,59.3,1,Yes,23.9,43.6,32.6,34.2,31.8,0.96,Fail
S05923,Male,15,High School,Low,Yes,Noisy,3.17,79.4,4.59,3.6,100,60,2,No,47.6,53.8,59.4,74.5,58.1,2.16,Pass
S05924,Female,18,Bachelor,Low,Yes,Quiet,3.93,95.8,7.26,2.7,78,73.2,1,Yes,77,57.1,75.3,82.7,72.2,2.79,Pass
S05925,Female,18,High School,Medium,Yes,Quiet,3.66,83.9,7.01,1.8,80.6,78.5,1,No,52.4,48.6,53.3,56.9,48.6,1.85,Fail
S05926,Female,17,Master,Low,No,Moderate,3.02,86,6.19,2.7,51,77.8,3,No,51.2,53.3,34.2,49.9,48,1.62,Fail
S05927,Female,18,High School,Medium,Yes,Quiet,3.46,85.6,5.61,0.3,51.6,59.6,0,No,58.7,77.4,66.4,59.9,64.6,2.36,Pass
S05928,Male,18,Master,Medium,Yes,Quiet,2.29,96.7,7.42,2.3,85.5,78,3,Yes,39.9,46,50.8,41.4,44.1,1.14,Fail
S05929,Male,15,High School,Medium,Yes,Moderate,2.94,81.8,6.75,0.7,97.1,82.8,5,No,48.6,49.1,59.7,48.6,49.7,1.98,Fail
S05930,Male,18,High School,High,Yes,Moderate,4.61,82.9,7.14,3.2,84.3,61.1,3,Yes,43.8,59.7,49.4,66.3,56.6,2.14,Pass
S05931,Male,15,High School,Low,Yes,Moderate,3.01,78.1,5.16,3.8,78,46.6,3,No,31.1,43.6,36,19.9,30.4,0.93,Fail
S05932,Male,17,High School,Medium,Yes,Moderate,2.74,80.8,7.48,3,84.6,64.9,2,No,35.8,45.8,50.1,49.4,48.4,1.99,Fail
S05933,Female,15,Master,Low,Yes,Moderate,3.25,90.3,7.94,2.3,83,87.1,1,No,36.1,52.1,63.7,59,52,2.37,Pass
S05934,Female,16,High School,Medium,Yes,Quiet,1.6,92.3,6.85,2.1,89.9,96,1,No,47.7,58,58.5,46.7,49.6,2.43,Fail
S05935,Male,16,Bachelor,Medium,Yes,Quiet,3.27,100,6.1,4.3,65.6,38,4,No,56.2,39.6,48,48.2,47.4,1.72,Fail
S05936,Male,15,High School,Medium,Yes,Quiet,5.04,84,7.43,4,83.8,74,0,Yes,54,60.2,63.4,67.7,61.8,2.08,Pass
S05937,Male,16,High School,Low,Yes,Noisy,2.03,82.4,6.72,0.9,64.8,75.5,3,No,48.2,41.4,37,44.5,45.4,1.86,Fail
S05938,Female,17,High School,Medium,Yes,Moderate,3.32,89,7.86,2.9,96.5,91.9,3,Yes,58.7,59.4,69.3,68.1,64.4,2.78,Pass
S05939,Male,16,High School,Medium,Yes,Moderate,2.97,80.3,7.02,3,63.6,72.5,5,Yes,36.1,33.8,33.9,37.6,32.8,1.15,Fail
S05940,Male,15,Master,Low,Yes,Quiet,2.94,78.6,4.86,2.2,76.6,72.8,2,No,51.7,61.9,49.6,62.3,59.4,2.95,Pass
S05941,Male,17,Bachelor,Medium,Yes,Quiet,2.92,88.2,4.65,0.5,89,64.7,3,No,43,37.8,46.6,55.1,44.9,1.77,Fail
S05942,Female,16,High School,Medium,Yes,Noisy,3.86,81.1,6.29,0,60.2,55.7,2,Yes,69.2,69.1,59.9,67.8,67.6,2.65,Pass
S05943,Male,17,Bachelor,High,Yes,Noisy,1.68,82.1,7.45,2.8,67.8,61.5,2,No,18.9,8.2,7,12.4,9.1,0.33,Fail
S05944,Female,15,High School,High,Yes,Quiet,3.83,91.1,6.51,0,100,75.9,3,Yes,67.1,51.3,57.1,52.6,57.1,2.1,Pass
S05945,Female,16,High School,Medium,Yes,Noisy,3.08,88.1,7.49,1.7,94.1,52.4,1,No,43,41.4,49.2,43.6,43.4,1.9,Fail
S05946,Female,17,Bachelor,High,Yes,Quiet,0.88,100,6.34,3.5,85,88.1,3,No,47.9,61.5,39.6,51.5,47.4,1.92,Fail
S05947,Female,17,High School,Medium,Yes,Quiet,3.46,94.2,9.06,3.1,89.7,74,1,Yes,54.5,43.1,55.4,48.7,52.2,2.14,Pass
S05948,Female,16,Bachelor,High,Yes,Quiet,3.14,77.3,6.81,1.6,54.4,46.6,5,No,70.1,67.8,66.8,73.9,70.1,3.02,Pass
S05949,Female,17,Bachelor,Low,Yes,Moderate,1.95,81,7.27,3.8,89.4,74,0,No,37.7,38.3,44.2,43.7,40.8,1.63,Fail
S05950,Male,17,Master,Medium,Yes,Moderate,3.19,71.3,6.04,3.3,100,61.5,0,No,61.5,39.9,41.2,51.1,48.9,1.96,Fail
S05951,Male,15,Master,Medium,Yes,Noisy,1.42,75.3,6.58,1.8,72.6,94.9,2,No,39.8,38.2,43.5,39.1,42,1.81,Fail
S05952,Male,15,High School,Medium,Yes,Quiet,2.18,97.6,7.49,4.8,100,46.3,0,No,54.3,28.7,33,48.9,42.6,1.04,Fail
S05953,Female,15,High School,Low,No,Moderate,3.04,82.2,6.95,3.2,73.1,68.1,0,No,47.8,32.6,32.7,44.5,35,1.2,Fail
S05954,Male,15,High School,Medium,Yes,Quiet,0.98,71.1,4.22,1.3,81.8,57.4,1,No,20.7,40.3,31.8,25.6,27.8,1.04,Fail
S05955,Female,15,High School,Medium,Yes,Quiet,1.62,65.5,7.5,0,59.9,80.5,1,No,32.6,49.6,28.8,47,41.3,2.06,Fail
S05956,Female,15,Master,Low,Yes,Quiet,1.8,70.3,7.61,2.8,86.5,84.2,5,No,46.1,47.5,44.6,53.9,52.9,2.39,Pass
S05957,Female,16,Master,Medium,Yes,Noisy,3.1,77,7.73,1.7,82.2,49.4,2,No,29.4,42.7,52.3,49.5,46.8,1.89,Fail
S05958,Male,15,Bachelor,Medium,Yes,Moderate,3.53,85,8.1,2.5,76.7,72.6,3,Yes,38.8,59.5,33.1,50.7,43,1.96,Fail
S05959,Female,17,Bachelor,High,No,Quiet,1.93,81,7.18,2.1,67.1,95.7,1,No,41,39.9,47.3,47.2,45.2,1.81,Fail
S05960,Female,16,High School,Medium,Yes,Quiet,1.86,92,9.4,0,83.4,83.1,1,No,47.6,63,61.4,43.9,52.9,2.34,Pass
S05961,Male,17,Bachelor,High,Yes,Moderate,3.17,75.6,7.23,2.1,70.6,93.5,0,No,28,27.3,45.1,48.1,37.9,1.22,Fail
S05962,Male,15,Master,High,Yes,Quiet,3.13,97.3,4.7,0.8,96.6,75.5,2,No,68.5,62,58.6,73.7,65.6,2.53,Pass
S05963,Female,15,Bachelor,Medium,Yes,Noisy,2.16,83.6,7.22,1.7,83.9,49.5,0,Yes,41.9,45.2,40,49.9,43.4,1.75,Fail
S05964,Female,17,High School,Medium,Yes,Noisy,5.19,89.6,8.12,1.6,72.7,45.7,1,No,88,83.1,80.4,96.5,84.9,3.81,Pass
S05965,Male,17,Bachelor,Low,Yes,Moderate,3.22,79.8,5.62,2.6,95,61.6,2,No,45.6,40.3,60.1,41.5,49.6,2.08,Fail
S05966,Male,17,High School,High,Yes,Moderate,2.8,95.2,6.73,2.9,73.5,59.4,3,No,33.2,53.3,46.3,41,44,1.61,Fail
S05967,Male,18,Bachelor,Low,Yes,Moderate,2.54,71.7,8.21,3.2,94.6,95.7,0,No,42.6,44.2,42.7,46.3,45.3,1.97,Fail
S05968,Female,18,Bachelor,Medium,No,Quiet,4.21,72.7,6.44,0,81.8,99.9,0,No,88,88.9,84,86.6,89.7,3.84,Pass
S05969,Male,18,High School,Medium,Yes,Quiet,3.65,75.3,6.76,4.6,51.4,80.2,2,Yes,38.9,44.2,40.3,39.2,42,1.57,Fail
S05970,Male,18,Bachelor,High,No,Quiet,0.91,96.8,7.78,0.1,88.8,79.4,3,No,37.9,49.9,38.2,45.6,45.2,2.19,Fail
S05971,Male,16,Master,Medium,Yes,Noisy,2.17,82.6,5.72,2.5,79.2,56.7,2,Yes,61.9,50.6,59.5,56.9,55.1,2.4,Pass
S05972,Female,15,High School,High,No,Moderate,2.46,75.5,6.99,1.3,88.3,77.7,3,Yes,54.5,50.6,59.4,74.1,57.6,2.49,Pass
S05973,Male,17,Master,Low,Yes,Quiet,2.99,83,6.03,2.9,83.2,48.6,3,Yes,51.6,37.5,48.4,51,46.4,2.01,Fail
S05974,Male,15,Bachelor,Low,Yes,Moderate,3.75,86.7,6.73,0,83.3,53.3,0,No,74.7,66.7,61.7,47,60.6,2.5,Pass
S05975,Male,17,Bachelor,Medium,Yes,Quiet,1.72,74.2,7.24,4.8,80.6,92.6,1,No,23.8,21.4,33.7,43.7,27.6,0.69,Fail
S05976,Male,15,Master,High,Yes,Noisy,2.9,86.6,8.06,2,100,74.6,3,No,55.9,52.3,55.5,64.7,55.9,2.32,Pass
S05977,Male,16,Bachelor,Medium,Yes,Quiet,5.04,83.6,7.31,3.3,87.9,80.7,3,No,73,67.4,73.2,87.4,75.5,3.2,Pass
S05978,Female,18,Master,High,Yes,Moderate,3.03,79.9,6.43,1.3,53.5,33.1,3,Yes,44.3,56.2,54.4,55.2,50.2,2.21,Pass
S05979,Female,15,High School,Medium,No,Quiet,2.17,72.3,8.2,5,57.4,63.2,1,No,30.5,39.8,43.2,48.8,37.9,1.42,Fail
S05980,Female,17,High School,Medium,Yes,Moderate,1.4,93.9,7.62,0.4,86.5,62.2,2,No,53.6,35.4,38.1,28.2,38.2,1.72,Fail
S05981,Male,15,Bachelor,Medium,Yes,Quiet,2.42,80.3,5.06,0,71.4,86.3,0,No,47.4,49.1,63.4,41.5,54.1,2.39,Pass
S05982,Female,16,Master,Medium,Yes,Quiet,1.71,55.7,7.84,4.5,96.1,84.2,1,No,42.4,35.7,33.9,37.1,38.2,1.23,Fail
S05983,Female,16,Master,Low,Yes,Moderate,2.53,88.6,7.06,0.7,84.8,83.3,0,No,35.3,45.2,48.5,47.1,47,1.89,Fail
S05984,Female,15,Bachelor,High,Yes,Moderate,3.65,88.8,6.97,2.4,85.7,71.9,1,No,60.3,52.6,49.4,54.7,54.3,2.64,Pass
S05985,Male,18,Bachelor,High,Yes,Noisy,3.04,94.3,8.19,4.8,66.2,91.2,1,No,56.8,54.8,36.7,41.8,46.3,1.63,Fail
S05986,Male,17,High School,Medium,Yes,Moderate,2.42,89.1,6.8,1.9,88.6,58,2,Yes,60.6,58.1,55.2,50.7,54.7,2.48,Pass
S05987,Female,16,PhD,Low,Yes,Moderate,0.85,86.4,7.89,2.9,82.6,65.7,1,Yes,31.8,32.8,34.5,36.2,35.5,1.3,Fail
S05988,Female,16,High School,Low,No,Noisy,4,80.1,8.28,3.7,66,96.2,1,No,63.1,50.2,59.7,63.9,57.7,2.3,Pass
S05989,Male,15,Bachelor,High,Yes,Noisy,2.58,80.2,7.06,2.5,66,71.5,3,Yes,43.2,38.7,41.8,37.9,41,1.75,Fail
S05990,Male,16,Bachelor,Low,Yes,Moderate,3.13,91.8,7.45,4.5,100,89.3,2,No,58.2,61.9,45.9,30.4,50.9,1.91,Pass
S05991,Female,16,Bachelor,High,No,Moderate,1.91,83.4,7.69,3.6,88.5,63.2,0,No,44,48,39.7,40,42.5,1.92,Fail
S05992,Male,17,High School,Medium,No,Noisy,2.51,70.6,7.46,1.2,74.3,71.9,1,No,61.1,42.1,62.4,65.4,61.9,2.71,Pass
S05993,Female,18,PhD,Medium,No,Moderate,2.3,81.6,7.89,3.6,71.8,85.8,3,No,42.2,56.6,48.8,35.1,44.1,2.05,Fail
S05994,Male,17,Bachelor,High,Yes,Moderate,1.4,84.5,5.96,2.4,80.2,90,5,Yes,37.2,39.5,39.4,31.3,37.7,0.91,Fail
S05995,Female,18,Master,Low,Yes,Quiet,1.91,65.1,6.36,2.5,84.3,68.7,3,No,40.1,40,43.9,58.6,48.3,1.86,Fail
S05996,Female,17,High School,Medium,Yes,Moderate,2.98,92.5,5.74,3,59.8,49.3,0,Yes,46.5,44.1,34.3,55.8,45.4,1.78,Fail
S05997,Male,15,Bachelor,High,Yes,Quiet,3.36,85,8.69,3.9,78.1,56.3,2,No,30.1,31.9,30.6,21,26.9,1.4,Fail
S05998,Female,16,Bachelor,Medium,Yes,Quiet,2.18,71.4,5.32,1.1,49.3,64.2,2,Yes,44.1,35.2,47.8,45.1,44,2.02,Fail
S05999,Female,18,Bachelor,Medium,Yes,Noisy,1.56,82,8.32,4.5,79.6,77.1,0,No,22.3,38.9,32.3,51.2,39.8,1.6,Fail
S06000,Female,15,Master,Medium,Yes,Moderate,2.57,84,7.47,4.4,100,58.5,4,No,42.6,46.8,42.7,50.5,45.6,1.84,Fail
S06001,Male,16,High School,Low,No,Moderate,3.94,94.5,6.12,1.6,60.5,76.9,1,No,50.1,60.7,51.2,55.1,54.5,2.71,Pass
S06002,Male,16,High School,Low,No,Moderate,1.87,94.2,5.73,5.1,77.9,74.4,1,Yes,40.1,48.8,49.6,50.4,46.9,1.65,Fail
S06003,Male,16,Bachelor,Medium,Yes,Quiet,3.02,95.8,6.96,2.2,76.7,63.1,1,Yes,65.9,76.3,77.9,83.5,76,2.47,Pass
S06004,Female,17,High School,Medium,Yes,Quiet,2.21,88.8,6.78,3.4,63.1,41.7,2,No,33,23.9,33,36.6,33.1,1.09,Fail
S06005,Male,15,PhD,Medium,Yes,Quiet,4.35,78.5,7.4,1.8,73.2,77.5,0,No,66.6,62.2,55.4,66.1,64.3,2.44,Pass
S06006,Female,15,High School,Medium,Yes,Quiet,2.39,75.9,4.8,3.7,60.2,44.6,1,No,38.3,23.1,25.3,23.2,30,1.31,Fail
S06007,Female,16,Bachelor,Low,Yes,Moderate,3.79,78,6.81,1.8,65.5,82.7,2,No,57.1,71.4,69.2,40.1,57,2.13,Pass
S06008,Male,18,High School,Medium,Yes,Noisy,4.22,84.3,6.12,2.7,82.5,100,4,No,65.9,52.7,49.6,48.4,57.4,2.11,Pass
S06009,Male,15,Bachelor,Low,Yes,Quiet,4.85,84.7,8.28,0,85.8,70.3,0,No,60.8,66.8,73.4,62.3,64.8,2.64,Pass
S06010,Female,17,High School,Low,Yes,Quiet,1.38,95.3,7.41,1.8,75.1,62.3,1,No,41.6,44.4,54.8,42.2,45.4,2.16,Fail
S06011,Female,18,High School,Medium,Yes,Noisy,1.32,82.5,6.49,1.7,100,92.8,3,No,16.8,45,32.1,40.5,33,1.27,Fail
S06012,Male,18,High School,High,Yes,Moderate,4.4,64.8,8.42,0,91,65.9,2,No,36.6,39.7,36.7,56.1,41.3,1.61,Fail
S06013,Male,18,High School,Low,Yes,Quiet,4.2,73.1,6.56,3.7,100,74,1,No,47.9,37.3,36.9,52.1,44.9,2.23,Fail
S06014,Male,18,PhD,Medium,Yes,Quiet,2.26,75.2,6.9,1.9,78.2,80,1,Yes,49.9,57.1,50.7,50.8,53.4,2.1,Pass
S06015,Female,15,High School,Medium,No,Moderate,0.5,75.2,7.27,0,64.3,58,2,No,27.3,37.7,45.1,37.2,39.8,1.55,Fail
S06016,Female,16,Bachelor,Low,Yes,Quiet,3.1,56.9,7.91,3.4,77.2,92.8,4,No,52.6,50.3,57.7,41.8,49,2.09,Fail
S06017,Female,18,PhD,Medium,No,Moderate,1.18,100,7.01,4.1,100,87,0,No,51.3,50.5,49.9,47.2,47.5,1.53,Fail
S06018,Female,17,Master,High,Yes,Moderate,2.01,63.2,8.42,2.3,65,100,3,Yes,50,48.4,46.1,59.7,52.7,1.93,Pass
S06019,Female,17,PhD,Medium,Yes,Noisy,3.22,79.3,6.6,0.2,92.7,78.7,3,No,60.1,53.2,57.4,51.2,54.8,2.06,Pass
S06020,Male,16,PhD,Low,Yes,Moderate,3.38,91.6,6.02,0,64.6,65,1,No,50.2,51.5,53.1,45.2,49.3,2.02,Fail
S06021,Male,15,Bachelor,Medium,Yes,Quiet,4.9,90.9,8.59,0.7,74.5,51.7,4,No,54.7,67.6,48.9,50.5,53.4,2.21,Pass
S06022,Female,16,Bachelor,Medium,Yes,Quiet,2.55,70.3,6.69,1.3,72.5,71.9,3,No,62.4,49.4,57.5,49.7,55.1,2.46,Pass
S06023,Female,18,High School,Low,Yes,Moderate,1.83,97.1,7.59,5.1,66.2,71.5,1,Yes,31.5,35.5,24.1,22.8,25.6,0.94,Fail
S06024,Male,15,Bachelor,Low,Yes,Quiet,4.1,95.6,7.77,2.2,91.7,88.9,0,No,59.5,57.3,56.6,48.5,54.5,2.22,Pass
S06025,Male,15,Master,Low,Yes,Quiet,3.45,83.2,9.08,0.6,100,67.2,1,No,56.6,65.6,70.6,61.9,63.6,2.47,Pass
S06026,Male,18,Bachelor,Low,Yes,Quiet,2.56,85.3,6.7,1.6,93.5,59.1,2,No,50.1,56.9,31.7,57.5,52.2,2.43,Pass
S06027,Male,17,Bachelor,Low,No,Moderate,3.04,75.9,7.53,4.1,80.4,43.1,3,No,51,63.2,49.4,49,56,1.96,Pass
S06028,Female,18,Bachelor,Medium,Yes,Moderate,2.55,87.5,6.22,3.3,57.7,68.5,3,No,51.5,46.5,39.7,57.6,46.5,1.92,Fail
S06029,Male,16,High School,Medium,Yes,Quiet,3.83,87.3,6.52,2.6,81.9,59.3,2,No,55.8,53.4,50.8,30.6,45.9,1.53,Fail
S06030,Female,18,Master,High,Yes,Moderate,5.03,80.1,6.24,2.2,89.4,64,1,Yes,46.5,50.9,45.1,56.7,48.7,2.24,Fail
S06031,Male,17,Bachelor,Medium,No,Moderate,2.13,91.5,7.85,2.5,78.6,67,2,No,50.6,37.9,38.4,45.4,45.9,2.02,Fail
S06032,Male,18,High School,High,Yes,Noisy,3.51,88.3,7.92,2.7,99.9,71.4,2,Yes,44.6,66.2,52.4,45.5,50.1,2.22,Pass
S06033,Male,16,Master,Medium,Yes,Noisy,1.16,100,7.37,2.2,77,56.3,1,Yes,59.9,53.6,57,42.8,52.8,2.15,Pass
S06034,Female,16,Bachelor,Low,No,Noisy,1.71,76,6.22,2.7,71,59.7,3,Yes,25.1,38.1,18.2,39.2,29.4,0.91,Fail
S06035,Female,17,Master,Medium,Yes,Noisy,3.68,98.3,6.35,2,94.8,91.8,5,No,49.8,62.7,55.9,50.1,53.8,2.72,Pass
S06036,Male,16,Bachelor,High,Yes,Moderate,2.92,76.5,6.3,1.2,93,66.1,0,No,63.2,43.9,46.6,45.7,52.6,2.55,Pass
S06037,Female,16,High School,Low,Yes,Moderate,1.67,90.3,7.36,2.1,100,80.7,1,No,41.8,39.4,36.2,48.3,39.5,1.69,Fail
S06038,Female,18,Master,Low,Yes,Quiet,3.01,59,5.42,3,87.8,64.2,2,Yes,40.7,45.1,51.3,43.8,46.5,1.6,Fail
S06039,Male,15,Bachelor,Medium,Yes,Moderate,4.05,79.9,6.6,1.4,67.9,66.1,1,No,67.1,53.6,58.2,56.4,58.9,2.3,Pass
S06040,Male,16,High School,Medium,No,Quiet,1.26,89.7,5.66,3.1,41.1,85.3,5,No,24.8,33.4,19,42.3,30.9,1.23,Fail
S06041,Female,16,High School,Medium,No,Moderate,5.1,87.4,7.51,3.7,54.2,62,3,No,71.6,75.5,71.9,56.9,67.8,2.86,Pass
S06042,Female,17,Master,Low,Yes,Quiet,3.69,64.9,6.01,3,71.3,83.1,3,No,64.3,53.7,47.3,49.2,52.6,2.28,Pass
S06043,Female,17,High School,Low,Yes,Quiet,3.71,80.9,8.96,1.7,99.9,78.9,2,No,67.5,58.6,64.9,57.6,64.9,2.5,Pass
S06044,Male,18,Master,Medium,Yes,Quiet,3,99.8,8.05,2.6,98.4,64.2,3,No,54.3,43.7,47.2,50.3,46.9,1.95,Fail
S06045,Male,18,High School,Medium,Yes,Noisy,5.1,95.3,6.91,2.7,73.9,52.8,5,No,80.5,67.9,69.4,64.9,72.3,2.76,Pass
S06046,Female,16,Bachelor,Medium,Yes,Quiet,4.15,94.6,7.41,2.8,92.2,81.7,3,Yes,50.8,39.4,47.1,46.7,39.8,1.84,Fail
S06047,Male,15,Master,Medium,Yes,Noisy,2.56,100,7.47,4.7,59.4,60.7,1,Yes,43,37.5,39.6,45.5,41.1,1.55,Fail
S06048,Male,15,High School,Medium,Yes,Quiet,3.91,67.6,6.04,0.8,98.6,65.6,0,Yes,44.9,61.6,63.8,43.4,57.9,2.32,Pass
S06049,Female,18,Bachelor,Low,Yes,Moderate,2.12,81.1,8.24,2.8,75.8,61.9,3,No,46.2,42.8,37.4,33.1,35.8,1.41,Fail
S06050,Female,17,Master,Medium,Yes,Quiet,2.66,85.3,6.9,1.9,89.7,44.2,0,No,31.2,42.4,21.3,33.2,32.8,1.46,Fail
S06051,Male,16,Master,Low,Yes,Quiet,4.76,77.7,6.23,0.6,88.1,70.3,1,Yes,55.8,53.2,64.5,66.9,61.4,2.56,Pass
S06052,Male,16,Bachelor,Medium,Yes,Noisy,3.47,86.2,7.54,0.6,87,38.6,1,Yes,75.5,74.9,73.5,82.6,77.2,3.3,Pass
S06053,Female,15,Bachelor,Medium,Yes,Quiet,3.79,98,5.88,3.8,62,79.3,5,Yes,60.2,51.1,64.3,47.9,55.5,2.35,Pass
S06054,Male,18,Master,Low,Yes,Quiet,4.4,86.1,7.66,0.4,71.2,79.7,4,No,64.9,58.7,54.8,53.1,54.9,2.34,Pass
S06055,Male,15,Master,Low,Yes,Moderate,3.66,63,7.34,2.9,95.8,68.3,3,No,41.4,44.6,52.1,57.6,48.6,2.09,Fail
S06056,Female,15,Master,Low,Yes,Moderate,2.03,91.8,6.35,2.7,87.6,51.5,2,Yes,26.1,29.6,35.7,32.4,29.1,0.92,Fail
S06057,Female,18,High School,Low,Yes,Noisy,4.99,84.9,7.96,1.2,63.8,78.2,1,Yes,83.3,73.3,66.1,67.9,73,2.7,Pass
S06058,Male,17,PhD,Medium,Yes,Moderate,3.62,63.2,7.71,3.8,85.6,20,2,No,54.7,49.5,50.2,60.4,52.2,1.85,Pass
S06059,Male,16,Bachelor,High,Yes,Moderate,3.7,78.8,6.68,0.7,64.3,69.8,2,No,67.8,62.5,70.7,71.5,67.3,2.47,Pass
S06060,Male,17,High School,Medium,No,Moderate,3.07,67.6,7.54,1.7,61,89.4,3,No,39.9,66.4,52.3,61.3,52.7,2.18,Pass
S06061,Female,18,High School,Medium,Yes,Moderate,4.33,82.1,5.67,0.9,70.7,74.5,3,No,51.8,54.8,60.8,62.4,55.2,2.16,Pass
S06062,Male,18,High School,Medium,Yes,Moderate,5.3,80,7.49,3.6,78.6,60.5,4,No,37.6,51,63.1,46.2,52.5,1.77,Pass
S06063,Male,16,High School,Medium,Yes,Quiet,2.55,69.7,5.54,4.3,62,52.1,3,No,7.9,19.6,16.6,10.6,15,0.57,Fail
S06064,Female,17,High School,High,Yes,Moderate,4.28,87.5,7.13,2.9,93.4,100,1,No,75.5,62.4,57.4,54.2,65.7,2.28,Pass
S06065,Female,16,High School,High,Yes,Quiet,3.04,74.2,7.69,6.3,69.4,63.8,3,No,43.4,30.2,34.5,30.1,34.5,1.68,Fail
S06066,Male,15,Bachelor,Medium,No,Moderate,0.6,98.2,7.34,3.2,79.5,66.9,4,No,31.9,25.6,42.1,23.3,29.3,1.45,Fail
S06067,Female,15,High School,High,Yes,Quiet,1.32,86.7,8.55,3.4,86.7,62.2,0,No,39.7,53.7,53.9,56.9,48.8,1.82,Fail
S06068,Female,15,High School,Low,Yes,Quiet,3.51,82.4,6.21,4,100,55.7,1,No,37.3,40.1,36.2,38.5,40.8,1.8,Fail
S06069,Male,17,High School,Medium,Yes,Moderate,4.21,97.5,7.41,1.5,88.9,32.5,3,Yes,74.9,57.1,57.9,63.1,62.4,2.62,Pass
S06070,Female,15,High School,High,Yes,Quiet,3.73,87.6,4.87,3.1,75.4,61,1,No,52.2,51.9,46.4,39.6,47.6,1.92,Fail
S06071,Female,16,High School,Medium,Yes,Quiet,3.92,88.5,6.49,1,65.2,68.5,1,Yes,35.6,53.5,56.3,63.8,48.2,1.86,Fail
S06072,Male,17,Bachelor,High,Yes,Quiet,6.11,84.3,6.7,0.5,61.2,54.4,2,Yes,60.2,58.4,70.7,40.9,58.4,2.22,Pass
S06073,Female,16,PhD,Low,Yes,Quiet,3.63,81.9,8.57,4.1,65.3,31.1,5,No,50.3,45.6,48.2,55.8,49.8,1.98,Fail
S06074,Male,18,Master,Medium,Yes,Quiet,2.68,89,6.98,1.2,77.8,73.7,2,No,63,60.7,49,68,61.9,2.76,Pass
S06075,Male,17,Master,High,Yes,Moderate,2.85,100,7.91,2.8,98.1,69.5,4,No,75.8,68.3,70.7,71.3,71.7,2.66,Pass
S06076,Female,16,High School,Medium,Yes,Moderate,4.96,50.8,6.1,4.9,78.1,92.3,0,Yes,65.8,59,50.4,70.8,63.3,2.82,Pass
S06077,Female,16,High School,Medium,Yes,Moderate,1.48,100,6.67,0,71.6,68,1,Yes,65,55.8,54.6,61.7,58.7,2.16,Pass
S06078,Female,17,High School,Low,Yes,Moderate,4.49,74.9,6.16,3.5,81.7,40.9,1,No,62.6,44.7,40.5,50,51.8,2.03,Pass
S06079,Male,18,Master,Medium,Yes,Moderate,3.02,86.9,6.01,2.5,100,89.1,3,Yes,45.4,48.4,60.2,47.3,50.5,2.11,Pass
S06080,Female,17,High School,High,Yes,Quiet,2,67.8,6.07,2.4,68.7,89.7,2,No,41.5,42.9,31.4,25.9,33.5,1.51,Fail
S06081,Male,15,Bachelor,Medium,Yes,Noisy,1.26,99.9,6.39,2.6,86.9,49.3,1,No,43.4,51.1,37.4,47.6,45.6,1.36,Fail
S06082,Female,15,High School,Low,Yes,Noisy,4.78,71.2,9.04,2.5,74.6,77.8,0,No,60.2,61.8,52.7,70.3,64.2,2.59,Pass
